STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/19/1986,,100,,100,7.61,1550,1547,0.06,,0,0,,62,40,57,330,,,315,,,16.1,,,21.9,,1,,,,,,,1,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/20/1986,,100,,100,5.59,1651,1618,0,,0,0,,53,36,5,190,,,180,,,14.1,,,16.1,,1,1,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/21/1986,,100,,100,12.75,907,1154,0.28,,0,0,,47,25,0,360,,,360,,,19.9,,,28.9,,1,,1,,,1,,,,,,,1,1,1,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/22/1986,,100,,100,6.49,2151,2202,0,,0,0,,33,25,0,270,,,270,,,15,,,23,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/23/1986,,100,,100,7.16,50,311,0,,0,0,,37,25,110,280,,,270,,,15,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/24/1986,,80,,80,9.17,1550,2010,0.08,,1.1,1,,38,25,240,360,,,360,,,17,,,21.9,,1,,,,,,,1,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/25/1986,,30,,30,5.14,1350,1510,0,,0,0,,34,21,505,350,,,360,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/26/1986,,90,,100,5.14,1552,1138,0.19,,3,0,,32,22,0,130,,,135,,,12.1,,,17.2,,1,,,,,1,,,,,,,1,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/27/1986,,70,,70,9.4,1450,1142,0,,0.2,3,,31,12,300,20,,,360,,0.3,17.9,,,24.2,,1,,,,,1,,,,,,,1,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/28/1986,,30,,40,5.37,1351,1415,0,,0,2,,26,6,594,280,,,270,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/1/1986,,40,,40,5.82,1550,1522,0,,0,1,,31,9,616,240,,,270,,,10.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/2/1986,,80,,90,8.05,1550,1641,0.01,,0.1,0,,41,21,284,180,,,225,,,17.9,,,24.2,,,,,,,,,,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/3/1986,,100,,100,5.59,450,28,0.05,,0.3,0,,38,34,0,120,,,315,,,8.9,,,13.9,,1,,,,,,,1,,,,1,,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/4/1986,,80,,100,5.82,1650,1619,0.04,,0.4,0,,38,26,19,320,,,315,,,12.1,,,17.2,,1,,,,,,,1,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/5/1986,,80,,70,8.72,1450,1647,0,,0,0,,42,26,238,210,,,225,,,17,,,23,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/6/1986,,100,,100,18.79,1850,1201,0.21,,0.7,0,,38,29,0,270,,,315,,,25.1,,,38,,1,,,,,,,,,,,1,,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/7/1986,,70,,80,14.76,22,656,0,,0.2,1,,29,13,293,320,,,315,,,23,,,32.2,,,,,,,,,,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/8/1986,,50,,50,8.05,1751,1358,0,,0,0,,31,7,528,170,,,135,,,15,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/9/1986,,80,,90,12.53,1550,1327,0,,0,0,,69,31,374,200,,,225,,,25.1,,,35.6,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/10/1986,,80,,90,20.13,1251,1321,0.37,,0,0,,71,46,208,200,,,180,,,30,,,50.6,,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/11/1986,,90,,100,10.29,2350,316,0,,0,0,,46,34,0,270,,,315,,,28,,,39.1,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/12/1986,,100,,100,10.74,1019,1011,0.71,,0,0,,48,34,28,90,,,90,,,19.9,,,25.3,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/13/1986,,100,,100,7.61,350,325,0.51,,0,0,,62,44,0,130,,,135,,,14.1,,,20.8,,1,1,1,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/14/1986,,100,,100,4.7,1425,1544,0,,0,0,,61,46,0,340,,,315,,,15,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/15/1986,,80,,80,9.4,1250,1258,0,,0,0,,53,39,256,260,,,270,,,17.9,,,25.3,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/16/1986,,100,,100,6.71,1251,1039,0,,0,0,,40,37,0,350,,,315,,,10.1,,,13.9,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/17/1986,,70,,70,4.03,1451,1606,0,,0,0,,49,36,331,280,,,270,,,8.9,,,12.8,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/18/1986,,80,,90,11.18,2350,2356,0.22,,0,0,,63,35,87,170,,,180,,,21,,,32.2,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/19/1986,,90,,90,19.24,1250,1234,0.28,,0,0,,62,34,166,260,,,270,,,32,,,49.4,,,,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/20/1986,,80,,100,12.75,1151,1143,0.01,,0.1,0,,35,17,108,340,,,360,,,17.9,,,25.3,,,,,,,,,,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/21/1986,,20,,40,4.47,1650,1454,0,,0,0,,32,12,571,300,,,270,,,13,,,17.2,,,,,,,,,,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/22/1986,,10,,0,7.61,1650,1351,0,,0,0,,46,19,678,200,,,180,,,17.9,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/23/1986,,70,,80,11.18,1650,1655,0,,0,0,,58,35,320,270,,,270,,,19.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/24/1986,,0,,0,7.83,51,111,0,,0,0,,55,32,734,310,,,315,,,15,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/25/1986,,40,,40,10.51,1550,1339,0,,0,0,,76,37,704,190,,,225,,,21.9,,,32.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/26/1986,,80,,100,15.66,1150,1319,0.2,,0,0,,73,49,362,240,,,225,,,25.9,,,42.5,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/27/1986,,20,,20,9.17,350,329,0,,0,0,,51,34,564,350,,,360,,,21,,,24.2,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/28/1986,,10,,10,7.16,,1459,0,,0,0,,65,29,717,180,,,180,,,16.1,,,23,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/29/1986,,40,,50,12.08,1450,1852,0,,0,0,,78,46,600,240,,,225,,,23,,,36.7,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/30/1986,,10,,20,9.4,1450,1513,0,,0,0,,82,50,632,270,,,270,,,21.9,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/31/1986,,10,,10,5.14,1051,1301,0,,0,0,,82,49,757,130,,,180,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/1/1986,,40,,40,11.18,1752,1805,0.04,,0,0,,79,50,438,320,,,315,,,25.1,,,34.4,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/2/1986,,10,,0,9.84,1650,2048,0,,0,0,,62,42,763,40,,,45,,,13,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/3/1986,,60,,70,5.37,2350,918,0,,0,0,,75,42,537,70,,,90,,,10.1,,,18.3,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/4/1986,,70,,60,7.61,1250,1253,0,,0,0,,82,56,408,240,,,225,,,16.1,,,26.4,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/5/1986,,80,,90,7.38,2150,2148,0.02,,0,0,,73,56,30,230,,,225,,,21.9,,,27.5,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/6/1986,,50,,80,8.05,1750,1714,0.12,,0,0,,73,54,82,260,,,270,,,16.1,,,26.4,,1,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/7/1986,,30,,20,9.4,1750,1754,0,,0,0,,73,46,620,220,,,225,,,16.1,,,21.9,,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/8/1986,,40,,40,11.41,2151,1815,0.09,,0,0,,64,40,422,300,,,315,,,19.9,,,31.1,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/9/1986,,90,,100,12.97,1750,1404,0,,0,0,,43,38,16,310,,,315,,,17,,,31.1,,,,,,,,,,,,,,,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/10/1986,,90,,100,13.2,1950,2032,0,,0,0,,49,34,13,310,,,315,,,19.9,,,32.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/11/1986,,30,,20,14.09,1250,1117,0,,0,0,,61,31,660,290,,,270,,,21,,,39.1,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/12/1986,,50,,60,5.37,2151,2319,0,,0,0,,66,32,649,50,,,45,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/13/1986,,60,,60,7.61,1250,1453,0,,0,0,,62,41,552,50,,,45,,,12.1,,,18.3,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/14/1986,,70,,90,10.29,2251,2009,0.3,,0,0,,76,41,598,270,,,225,,,21,,,38,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/15/1986,,100,,100,8.5,1450,1458,0.03,,0,0,,54,34,101,270,,,270,,,17,,,25.3,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/16/1986,,100,,100,6.71,1250,1809,0,,0,0,,48,34,185,360,,,315,,,13,,,17.2,,1,,,,,,,,,,,,,1,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/17/1986,,90,,90,8.95,1250,1241,0.04,,0,0,,58,40,39,360,,,360,,,14.1,,,19.5,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/18/1986,,30,,30,4.03,1550,1642,0,,0,0,,71,38,715,140,,,135,,,8.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/19/1986,,80,,80,6.93,1550,1611,0.02,,0,0,,75,43,390,250,,,270,,,19.9,,,28.9,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/20/1986,,90,,100,9.84,1952,1946,0.51,,0,0,,61,50,0,200,,,225,,,17.9,,,43.6,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/21/1986,,100,,100,11.86,1950,2021,0.04,,0,0,,54,37,16,320,,,315,,,17,,,26.4,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/22/1986,,80,,100,10.51,352,121,0,,0,0,,38,28,12,360,,,315,,,17,,,24.2,,,,,,,,,,,,,,,,,1,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/23/1986,,0,,0,5.37,950,1550,0,,0,0,,52,23,815,30,,,360,,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/24/1986,,10,,10,4.92,1650,1347,0,,0,0,,67,30,818,180,,,180,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/25/1986,,50,,60,4.03,2250,1454,0.02,,0,0,,82,44,657,10,,,225,,,8.9,,,19.5,,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/26/1986,,80,,90,4.92,211,111,0.02,,0,0,,86,56,720,120,,,270,,,13,,,42.5,,1,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/27/1986,,30,,40,2.68,1150,1656,0,,0,0,,88,55,762,330,,,180,,,6.9,,,13.9,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/28/1986,,70,,80,10.96,2150,1517,0.06,,0,0,,83,51,448,270,,,225,,,21.9,,,40.3,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/29/1986,,10,,0,9.4,1150,1527,0,,0,0,,72,47,814,270,,,315,,,19.9,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",4/30/1986,,80,,100,6.26,1650,1630,0,,0,0,,79,47,267,210,,,225,,,12.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/1/1986,,70,,70,14.32,1450,1536,0,,0,0,,69,52,448,280,,,270,,,25.1,,,38,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/2/1986,,20,,0,12.53,752,1217,0,,0,0,,55,42,828,320,,,315,,,17.9,,,30,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/3/1986,,10,,10,7.16,950,1404,0,,0,0,,57,33,799,260,,,315,,,16.1,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/4/1986,,20,,30,6.93,1250,1736,0,,0,0,,70,31,819,200,,,225,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/5/1986,,30,,30,10.96,1551,1418,0,,0,0,,83,49,783,210,,,225,,,21,,,33.3,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/6/1986,,80,,80,11.63,2102,2052,0.17,,0,0,,83,61,316,320,,,315,,,23.9,,,48.3,,,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/7/1986,,70,,50,7.38,1451,228,0,,0,0,,82,58,563,260,,,180,,,12.1,,,18.3,,,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/8/1986,,50,,40,6.49,1850,1617,0,,0,0,,75,53,783,30,,,45,,,8.9,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/9/1986,,20,,30,6.93,1550,1424,0,,0,0,,74,50,842,90,,,45,,,10.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/10/1986,,10,,10,6.71,1150,1512,0,,0,0,,76,51,853,160,,,90,,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/11/1986,,70,,80,4.25,1550,1346,0,,0,0,,83,52,761,10,,,135,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/12/1986,,80,,80,5.82,1850,1810,0,,0,0,,82,52,551,360,,,360,,,12.1,,,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/13/1986,,100,,100,5.14,1350,1331,0.09,,0,0,,65,55,3,80,,,90,,,8.9,,,16.1,,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/14/1986,,90,,100,9.4,1350,1151,0,,0,0,,78,61,253,190,,,225,,,16.1,,,27.5,,1,1,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/15/1986,,90,,100,8.05,2358,2359,0.42,,0,0,,78,63,121,190,,,180,,,17.9,,,28.9,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/16/1986,,80,,80,10.29,30,30,0.11,,0,0,,82,63,393,210,,,225,,,21,,,32.2,,,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/17/1986,,50,,50,6.71,1550,1119,0.29,,0,0,,87,61,514,210,,,180,,,14.1,,,31.1,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/18/1986,,90,,90,9.62,1450,1356,0.07,,0,0,,83,65,204,210,,,225,,,17.9,,,35.6,,,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/19/1986,,100,,100,7.16,1751,1504,0.27,,0,0,,67,55,23,290,,,225,,,12.1,,,15,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/20/1986,,100,,100,5.59,1250,1321,0,,0,0,,55,49,0,250,,,270,,,8.9,,,13.9,,1,,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/21/1986,,100,,100,5.59,1850,1607,0.02,,0,0,,55,49,0,270,,,270,,,8.1,,,10.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/22/1986,,100,,100,5.14,1435,1521,0.05,,0,0,,61,48,0,240,,,225,,,10.1,,,17.2,,1,,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/23/1986,,50,,50,4.92,1550,1531,0.06,,0,0,,69,51,241,220,,,225,,,10.1,,,13.9,,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/24/1986,,50,,50,3.13,1251,1518,0,,0,0,,76,46,790,300,,,315,,,8.9,,,11.4,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/25/1986,,100,,100,6.49,1151,1152,0,,0,0,,73,57,69,120,,,135,,,12.1,,,12.8,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/26/1986,,100,,100,7.61,1752,1728,0.74,,0,0,,78,59,245,200,,,180,,,19.9,,,32.2,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/27/1986,,90,,90,7.83,1350,1537,0.17,,0,0,,78,63,146,170,,,180,,,12.1,,,17.2,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/28/1986,,90,,90,4.25,1550,1546,0,,0,0,,82,62,501,350,,,360,,,10.1,,,12.8,,1,1,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/29/1986,,90,,90,4.47,1550,1541,0,,0,0,,83,62,180,150,,,135,,,8.1,,,13.9,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/30/1986,,70,,80,5.82,1153,1756,0.01,,0,0,,81,65,143,270,,,270,,,12.1,,,17.2,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",5/31/1986,,10,,0,3.8,1150,1235,0,,0,0,,85,59,736,300,,,225,,,10.1,,,17.2,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/1/1986,,40,,30,7.38,2150,2149,0.32,,0,0,,86,61,622,290,,,270,,,17.9,,,26.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/2/1986,,50,,50,10.29,1550,1106,0,,0,0,,66,49,463,10,,,45,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/3/1986,,0,,0,6.71,1450,1447,0,,0,0,,78,46,891,90,,,90,,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/4/1986,,60,,70,7.61,1151,1148,0,,0,0,,80,57,400,180,,,180,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/5/1986,,100,,100,6.71,1350,1327,0.03,,0,0,,82,68,78,190,,,180,,,13,,,17.2,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/6/1986,,100,,100,4.25,1750,1748,0.7,,0,0,,83,69,166,240,,,225,,,12.1,,,23,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/7/1986,,90,,90,6.26,1812,1628,0.15,,0,0,,85,69,176,240,,,180,,,14.1,,,20.8,,1,,,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/8/1986,,60,,60,6.49,1151,1304,0,,0,0,,84,65,590,310,,,315,,,13,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/9/1986,,60,,80,6.26,1450,1411,0,,0,0,,79,59,689,90,,,90,,,13,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/10/1986,,80,,90,6.49,1650,1944,2.5,,0,0,,83,61,182,180,,,135,,,16.1,,,28.9,,1,,1,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/11/1986,,90,,80,8.72,2013,2005,0.48,,0,0,,85,70,247,270,,,270,,,17,,,34.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/12/1986,,90,,90,12.53,1550,1546,0,,0,0,,79,65,245,260,,,270,,,19.9,,,31.1,,1,,,,,,,,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/13/1986,,70,,70,6.49,650,125,0,,0,0,,77,62,305,300,,,270,,,8.9,,,18.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/14/1986,,30,,40,4.47,1850,1758,0,,0,0,,83,59,552,30,,,315,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/15/1986,,70,,80,6.26,1450,1559,0,,0,0,,87,61,473,180,,,180,,,14.1,,,23,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/16/1986,,40,,50,10.74,1450,1630,0,,0,0,,87,66,529,240,,,225,,,19.9,,,32.2,,1,,1,,,,,1,,,,,,1,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/17/1986,,20,,10,6.93,1450,1547,0,,0,0,,71,53,863,360,,,360,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/18/1986,,40,,60,1.79,1050,1525,0,,0,0,,76,47,853,180,,,90,,,6,,,12.8,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/19/1986,,60,,60,7.16,1251,1421,0,,0,0,,82,56,601,180,,,225,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",6/20/1986,,50,,40,8.5,1550,240,0.12,,0,0,,81,60,614,10,,,315,,,15,,,25.3,,1,,1,,,,,,,,,,,1,,,,,,
